dataset,method,repeat,n,auc,f1,brier,ece,log_loss,calibration_intercept,calibration_slope
pidd,LR,0,768,0.8253283582089553,0.6666666666666666,0.16241744609218436,0.04255561450296405,0.4926853862557088,0.0411657103350548,0.9066804759245025
pidd,LR,1,768,0.8286716417910448,0.6677966101694915,0.15984533663218345,0.04725202372089141,0.48997613709219906,-0.02007213911455437,1.0396347328694449
pidd,LR,2,768,0.8219253731343283,0.6598984771573604,0.16090393566212693,0.0422608032465452,0.4913035423761869,-0.013404800319762326,0.9572775604157027
pidd,LR,3,768,0.8230373134328359,0.627177700348432,0.1621131674789237,0.040158254696187945,0.49309940560771737,0.04420990797741356,1.0818165320511877
pidd,LR,4,768,0.8322611940298508,0.6625386996904025,0.15808874388727154,0.04214585363510397,0.48392736531718006,-0.053762381249050396,0.9236514445049604
pidd,LR,5,768,0.8172835820895523,0.6566164154103853,0.16450078745640387,0.042376012520210324,0.5031749593631002,-0.1038759523002011,0.7875043759531639
pidd,LR,6,768,0.8285522388059701,0.6561514195583596,0.1603980228599655,0.040835846707414324,0.48873811450228866,-0.04356501144935321,1.1093370154799373
pidd,LR,7,768,0.8207611940298507,0.67008547008547,0.1617622871890965,0.030092462143788072,0.49564230889260114,0.056869963481260395,0.9550505217967022
pidd,LR,8,768,0.821955223880597,0.6079136690647482,0.16325723560157415,0.040083641587063026,0.5000997466099033,-0.10537215529221317,0.8611034794479627
pidd,LR,9,768,0.8282611940298508,0.6644518272425249,0.15896620185562793,0.03376109808448548,0.48535470871740866,0.01860678234036516,1.0222655317244678
pidd,Random Forest,0,768,0.8262537313432836,0.6907378335949764,0.16209263393239148,0.04219824483647441,0.48750098770606515,0.08967424202606893,0.8587549910915431
pidd,Random Forest,1,768,0.8250820895522389,0.6688417618270799,0.16110887411381017,0.04906906447853402,0.4897957240055861,-0.13089612085532143,0.9500525010483726
pidd,Random Forest,2,768,0.8332835820895522,0.694078947368421,0.15618154338357726,0.02894289449551436,0.47724539948682865,1.8181005120309485e-05,1.015340379631595
pidd,Random Forest,3,768,0.8197462686567164,0.654275092936803,0.1641895557995037,0.055889578940509055,0.49361155311452737,0.026369892814421855,1.1547700460649535
pidd,Random Forest,4,768,0.8293805970149254,0.6938110749185668,0.15883042058031602,0.038557874828251,0.4829977072026687,-0.08462653518557842,0.8321283947331682
pidd,Random Forest,5,768,0.8239701492537312,0.6732673267326733,0.16312287629238098,0.03677200572824441,0.49058395266217997,-0.019552622684559758,0.8243545252513195
pidd,Random Forest,6,768,0.8323805970149254,0.6857142857142857,0.15806908863441724,0.043200925798688394,0.48656320229190486,-0.045305317744693506,1.0651085858499827
pidd,Random Forest,7,768,0.8387910447761194,0.6701030927835051,0.15531058787439903,0.03869474774916708,0.4681710382981706,0.015172763991111537,0.9666072659413959
pidd,Random Forest,8,768,0.8292761194029852,0.6501766784452296,0.16092446259106644,0.038457427847788744,0.49519366988288843,-0.07147122722423434,0.8005417966813443
pidd,Random Forest,9,768,0.8268805970149256,0.6835443037974683,0.1610272860946598,0.03507156441553562,0.4883945673256414,-0.0898912636426346,0.8437198212988054
pidd,RuleFit,0,768,0.8265149253731343,0.66996699669967,0.16089065861066618,0.03484263402136363,0.48573116730440463,0.10247348047696792,0.9774851887803114
pidd,RuleFit,1,768,0.8159365671641791,0.6666666666666666,0.16538757255344363,0.04090731930487459,0.5024952273468136,-0.1165621634576356,0.9428679392620148
pidd,RuleFit,2,768,0.8159365671641792,0.6552901023890785,0.16425178969174195,0.036495766307714096,0.49825966047192244,0.004671076484595874,0.866168830897804
pidd,RuleFit,3,768,0.8124141791044777,0.6605839416058394,0.16665185214872483,0.0489509520270229,0.5036419063965054,-0.01268557965474168,1.0523888279831721
pidd,RuleFit,4,768,0.8226977611940298,0.6491228070175439,0.1630633494098346,0.03519289844905767,0.4936171120371384,-0.11202071979830559,0.8375179985957818
pidd,RuleFit,5,768,0.8215074626865672,0.6580226904376013,0.16301752948091916,0.034782444366777875,0.49137137508535483,-0.027244321898803027,0.8668290654170111
pidd,RuleFit,6,768,0.8196007462686569,0.685337726523888,0.1619766088020411,0.0260824163936234,0.49379301494907685,-0.034647646095362826,1.0632904519980848
pidd,RuleFit,7,768,0.8239291044776119,0.6632996632996633,0.1598067163318682,0.03358132772440387,0.48573069150814446,0.03760299691212924,0.9792178601008058
pidd,RuleFit,8,768,0.8193320895522389,0.6722408026755853,0.16517798095606656,0.036365521911124785,0.5063577830002245,-0.0830564146482752,0.8037239127847678
pidd,RuleFit,9,768,0.8249888059701493,0.6677577741407529,0.16172994619608308,0.03968140153936845,0.48872180128805115,-0.07301139726823618,0.9151369248693088
pidd,XGBoost,0,768,0.7924402985074626,0.632258064516129,0.1740745655629732,0.050761232136249654,0.5184377297918531,0.07897674937022997,0.9539537411437033
pidd,XGBoost,1,768,0.7892910447761194,0.6464,0.175821857808374,0.06517778280321551,0.5295463449469778,-0.12558544965886628,0.9081204660382909
pidd,XGBoost,2,768,0.8082835820895522,0.6634615384615384,0.16806750515596647,0.040617853137064064,0.5043910741677249,0.010406949127604415,1.0234148095963966
pidd,XGBoost,3,768,0.7923805970149255,0.6193771626297578,0.17487578641153098,0.04989964667373811,0.5230770891470032,0.054469862862762466,1.2124784122479846
pidd,XGBoost,4,768,0.8013432835820895,0.6504559270516718,0.17035182208443644,0.03220683113071443,0.5107763740993575,-0.05729325573968353,0.9288679244045993
pidd,XGBoost,5,768,0.7875223880597014,0.6040268456375839,0.17706269899607494,0.04349859056691012,0.5267821783581218,-0.038026687900438214,0.8308237514849748
pidd,XGBoost,6,768,0.8089179104477613,0.6579378068739771,0.16770325715455056,0.024830343701054837,0.5047535403357384,0.0560522992500972,1.1262071098999729
pidd,XGBoost,7,768,0.8145671641791045,0.6449704142011834,0.16556699548536644,0.031683585311824976,0.49828636156235895,0.01050310436502234,1.0048359307007948
pidd,XGBoost,8,768,0.8016194029850747,0.6104129263913824,0.17190904206046906,0.04249348496371928,0.5210561651249717,-0.05596116160158934,0.830975362223291
pidd,XGBoost,9,768,0.7880447761194029,0.6256239600665557,0.17724780150404337,0.02660288267072253,0.5259906554703012,-0.03684828521658434,0.8761178834137741
temporal,BRL,0,5084,0.4996221904416316,0.2792350651548485,0.13601969382966367,0.006930743440717951,0.44372277854683645,-0.42473224316833047,0.7181355727999608
temporal,BRL,1,5084,0.5950009605327755,0.3225806451612903,0.13387255376471366,0.007090678435150877,0.43585984643486825,1.749868528444597,2.015910630932891
temporal,BRL,2,5084,0.5,0.2792350651548485,0.13600563391038645,0.0080386547717686,0.4436654591148093,,
temporal,BRL,3,5084,0.575589518097149,0.307823613086771,0.13502143219519572,0.013202904942167443,0.4398264260467958,2.466884224455468,2.369028825493341
temporal,BRL,4,5084,0.5179574092652279,0.27952105697770435,0.13585866713775022,0.006345836547427652,0.44310224229091005,1.0717120893110783,1.6071112979306712
temporal,BRL,5,5084,0.524386859911631,0.24330900243309003,0.13609686476892674,0.008995625261021767,0.44411645346485085,-0.8670326770096938,0.4503997000939632
temporal,BRL,6,5084,0.5167074359466941,0.2792350651548485,0.13599273515097546,0.007867884606976877,0.44361609955136205,-0.42166486696251176,0.7173769653994553
temporal,BRL,7,5084,0.5588995851921421,0.3029804727646454,0.13487568800315425,0.00569612384580323,0.43912409278272196,2.493461290233488,2.4695040711681457
temporal,BRL,8,5084,0.5167131279927711,0.2792350651548485,0.13585657702676293,0.005507747836076882,0.4431085707584388,-0.4265727151868598,0.7219015262414017
temporal,BRL,9,5084,0.500484820024618,0.26542387927208166,0.1360069802442847,0.008100245893145674,0.44367077888487355,-0.42113461230841337,0.7168580434772999
temporal,EBM,0,5084,0.8301462144336058,0.44223826714801445,0.10871674705865415,0.03397509617157597,0.3466697392971545,-0.34980675556401486,0.9500370206954482
temporal,EBM,1,5084,0.8301413761944404,0.49135987978963186,0.10913983959676966,0.0329228852817835,0.3462783359261709,-0.40107500064307017,0.8910308878980886
temporal,EBM,2,5084,0.8309985983336535,0.45918367346938777,0.10699461078498751,0.02730098046874297,0.34491907453382037,0.09602994801850372,1.2743414592806634
temporal,EBM,3,5084,0.8315968323763582,0.47516052720513685,0.1065777464637914,0.02263971278751479,0.3411649485639414,-0.17225193304109832,1.0296812917205767
temporal,EBM,4,5084,0.827949653852448,0.44498040397949956,0.10810156961511384,0.03139240835942404,0.34739492363826274,-0.12503922386826352,1.1395990903719964
temporal,EBM,5,5084,0.8288729037261556,0.48140350877192983,0.10839240057856157,0.03179658842750158,0.3466636264129925,-0.2574839259377516,1.0229909214068482
temporal,EBM,6,5084,0.8322864237586003,0.46302873748789153,0.10835625913219715,0.0371881694156039,0.34541139839412044,-0.33926939858874716,0.9901361682914912
temporal,EBM,7,5084,0.830177236084726,0.4646265218821981,0.10830977620367235,0.03525381356060846,0.3463881101134763,-0.2713292998130927,1.0387469276258996
temporal,EBM,8,5084,0.825165674116132,0.47528128196385955,0.10940899021849941,0.032457399741303364,0.3482049471808141,-0.24649594349904883,0.9767104615792418
temporal,EBM,9,5084,0.8304857449821055,0.48416608022519353,0.10758641599521016,0.031081743135856238,0.34380835906114104,-0.17198176418337574,1.0599423882793735
temporal,EBRO-MH,0,5084,0.7289071983037703,0.3975812547241119,0.12338204057286785,0.023683225964191063,0.39941200084447814,0.1787109880648387,1.1003168493315132
temporal,EBRO-MH,1,5084,0.7367504108945762,0.377379010331702,0.12689757915431504,0.03919003042999552,0.4054053821512498,-0.4869451022723935,0.7729017972126808
temporal,EBRO-MH,2,5084,0.7562115164322255,0.382205843643064,0.12053663997100977,0.024606500729005807,0.3913803262525301,0.1951326279134556,1.2678744510383757
temporal,EBRO-MH,3,5084,0.7688233829252848,0.4265463917525773,0.12070007803237229,0.02624572141476392,0.38348651327298505,-0.28955507436091255,0.8791707858983501
temporal,EBRO-MH,4,5084,0.7296868663151828,0.39139486467730744,0.12255285959680041,0.011870240913414497,0.3972715820575689,-0.08230632447536701,0.9482221795456014
temporal,EBRO-MH,5,5084,0.7389653283243328,0.39975772259236825,0.12449875706898485,0.03403041708319694,0.3997020291484102,-0.041622244903350196,0.9943588216690651
temporal,EBRO-MH,6,5084,0.7689974172340925,0.4264202600958248,0.11855408265035286,0.021743990109302752,0.38090183105219244,-0.15917734496099764,0.9651731695009501
temporal,EBRO-MH,7,5084,0.7489757874589995,0.39106145251396646,0.1217105476491586,0.024037763928312274,0.3923764029026818,0.06643287704471681,1.0452199409585998
temporal,EBRO-MH,8,5084,0.735755298939145,0.38030560271646857,0.12337628532351609,0.026006142027877783,0.398299408242257,-0.23582772879881395,0.9737296891013946
temporal,EBRO-MH,9,5084,0.7632263940176596,0.4260900389932648,0.12171246826491207,0.03460933736514301,0.3897069106027818,-0.16275765696473682,0.9447410515488673
temporal,LR,0,5084,0.8080346076401489,0.44724409448818897,0.11303498367007343,0.020565693712887346,0.36012473515625665,-0.24882923439777627,0.9293518363897135
temporal,LR,1,5084,0.8085073320668531,0.46787968808020797,0.1130160807450313,0.020360375918505393,0.359797223426722,-0.3286591266141685,0.8433027813826972
temporal,LR,2,5084,0.8093662618198894,0.47067502766506825,0.11223811291105058,0.027179519456054842,0.36152287277630046,0.23388378302337468,1.2910246650265083
temporal,LR,3,5084,0.8153335183248308,0.44660804020100503,0.11074588959990163,0.0228577800921104,0.35360032866514085,-0.1945836086774998,1.0056856595850505
temporal,LR,4,5084,0.8068637537620867,0.4292022372681778,0.11246059579033624,0.01648287035143432,0.3597106469002275,-0.13779033994471973,1.0050303895566735
temporal,LR,5,5084,0.8104272592086633,0.4643895348837209,0.1115153790481699,0.014967199045739387,0.35596152750364307,-0.08316265855851254,1.013149132942233
temporal,LR,6,5084,0.8113408326040399,0.45853000674308836,0.11091711386579449,0.01879060709509843,0.35588490386516414,-0.15716449623010198,1.0066524482255397
temporal,LR,7,5084,0.8098324403936049,0.4530531845042679,0.11295518289796047,0.029589563945424745,0.3596918928670597,-0.26753920320518215,0.987685781276254
temporal,LR,8,5084,0.8062259599991463,0.4700887688151293,0.11253894190828392,0.016241387543380826,0.3593578849841734,-0.12753102270856892,0.9521251443651474
temporal,LR,9,5084,0.805678385166528,0.46508058326937834,0.11260176141626957,0.0162355469806082,0.3593707852526263,-0.11577882216719972,0.9855793803095573
temporal,Random Forest,0,5084,0.82088724768227,0.4364067595612215,0.11152790870564663,0.03711900899704811,0.35719877124574734,-0.3227850719441238,0.9939875263876088
temporal,Random Forest,1,5084,0.8164155762840899,0.4413879337292904,0.11186994059253523,0.02682358541155721,0.35706701730701845,-0.3796010651946692,0.8556255744755359
temporal,Random Forest,2,5084,0.819568116003899,0.49524596940884663,0.11030073575512013,0.02991923440016954,0.35469581123812416,-0.08449982211024554,1.1359200386771544
temporal,Random Forest,3,5084,0.8185338712316876,0.47390691114245415,0.11075582543578404,0.029385675582844314,0.35400840293472025,-0.20883664730559115,1.0434197378231862
temporal,Random Forest,4,5084,0.8166805410289796,0.39692307692307693,0.11173488458679633,0.03140873700492203,0.35700880306407873,-0.225415464768145,1.0417290185369843
temporal,Random Forest,5,5084,0.8188790938262644,0.4432831232708269,0.11172997409953773,0.035790921877526416,0.3561056972044565,-0.30026052301841866,1.005688957716995
temporal,Random Forest,6,5084,0.8186175443090212,0.4629566404916354,0.11132124598729518,0.035546459509761555,0.3554980257315205,-0.2536948949668597,1.0499611200776442
temporal,Random Forest,7,5084,0.8182504073370475,0.46277665995975853,0.11115166174262336,0.02752468843534497,0.35498041792912266,-0.1760541724464629,1.0580371209862556
temporal,Random Forest,8,5084,0.8159229296961159,0.4744933612858141,0.11175922470543295,0.025756013461639863,0.35533631033524804,-0.06476726369164197,1.0531167753417034
temporal,Random Forest,9,5084,0.8176575807381161,0.4608,0.11217049246198317,0.027884712493627093,0.3567134600758966,-0.19625291348991716,1.0140654089320578
temporal,RuleFit,0,5084,0.8153614093506086,0.44809088040391293,0.11082892482767984,0.020878833007348437,0.3538245909630336,-0.21937441334456434,0.968916591449305
temporal,RuleFit,1,5084,0.8082250065814283,0.4642324888226528,0.11297666276549738,0.020471118198312526,0.35885405504673124,-0.245068003727991,0.8861511535354181
temporal,RuleFit,2,5084,0.8078203021053456,0.46211272863008584,0.11171244527274998,0.022130352792604,0.3577872191398061,-0.04379309614441967,1.095298111685535
temporal,RuleFit,3,5084,0.8111912740933639,0.4748743718592965,0.11229821240960967,0.02144822974903118,0.35673988524393674,-0.21228639992708515,0.975844767892197
temporal,RuleFit,4,5084,0.8084243704952792,0.4457326892109501,0.11129026598216865,0.018171525800752163,0.35730925932968294,-0.1425537040522326,1.0131906100209644
temporal,RuleFit,5,5084,0.8129626388325613,0.4829848298482985,0.1108838899139193,0.018402459968556963,0.35362259907481247,-0.15416693894592537,1.0040582474108115
temporal,RuleFit,6,5084,0.8146047941258084,0.47089358546533183,0.11131831690603634,0.022707943605766653,0.3550110367343654,-0.18031274217915538,1.0149045217992443
temporal,RuleFit,7,5084,0.8107741894170634,0.4730195177956372,0.11175608604304539,0.022931431426644704,0.3564010636803068,-0.2414169718065597,0.9625515247985664
temporal,RuleFit,8,5084,0.8051750659921592,0.4457793234271262,0.11403063041859356,0.020452719751022516,0.36104323254538173,-0.22389554237991793,0.9007087768121828
temporal,RuleFit,9,5084,0.8091061353141653,0.4562260202302058,0.11161524558117349,0.01850342564096081,0.35691354928103713,-0.04424762040130137,1.0550640297508018
temporal,XGBoost,0,5084,0.8149463168904353,0.39884846898717613,0.11099521907988161,0.032453036026824644,0.3558933308758672,-0.28784552932822033,0.9925921838686806
temporal,XGBoost,1,5084,0.8104622652920376,0.46734909989410517,0.1122053873686063,0.025066955697418885,0.3584887979209746,-0.37255821881500023,0.8566156011636662
temporal,XGBoost,2,5084,0.8165146178858319,0.45123537061118335,0.10973144597956924,0.02237682430512657,0.35292244029326103,-0.026706301107228686,1.1480396296642488
temporal,XGBoost,3,5084,0.8137548293453436,0.4770070148090413,0.11089054697479418,0.029602171475858915,0.3550839508498743,-0.2753116240239196,0.9828740570244549
temporal,XGBoost,4,5084,0.8126643756181205,0.40277037826318596,0.1117483994249556,0.032558788038131524,0.3575818809679463,-0.21730026192825977,1.0508653426984726
temporal,XGBoost,5,5084,0.816608821248408,0.46101923725953425,0.11009955027191047,0.033012765048405925,0.35394373676909835,-0.2990366488780303,0.9888829371207709
temporal,XGBoost,6,5084,0.8150385280368844,0.43186582809224316,0.11181336303357167,0.03507636211423044,0.3573203840352882,-0.3100897620967492,0.9905348750721054
temporal,XGBoost,7,5084,0.8162512184536134,0.44990046449900467,0.11038746323236537,0.030839800367356774,0.3540019179016175,-0.22519380339860215,1.039769655845872
temporal,XGBoost,8,5084,0.8075304346588685,0.44842173771558735,0.11207961686996455,0.01478019904078192,0.3578147970690412,-0.1496688068906508,0.9786605039037953
temporal,XGBoost,9,5084,0.8081320839292194,0.46586910626319494,0.11250894322413794,0.016873780481390467,0.35845361293445666,-0.14706151544620683,1.0002972397102126
