dataset,method,repeat,seed,fold,n_test,positive_test,threshold,training_time_seconds,rule_count,average_condition_length,initializer_mode,reviewed_rule_count,auc,f1,brier,ece,log_loss,calibration_intercept,calibration_slope
nhanes_dm,XGBoost,3,3407,2,2746,433,0.1294927373847914,0.6298644470000454,,,not_applicable,0,0.8289894750925834,0.4716098864395457,0.1047951094659748,0.017864865291061,0.3375109126982738,0.0476459484580688,0.9770699211578318
nhanes_dm,RuleFit,3,3407,2,2746,433,0.1395741840873797,13.004288335999943,26.0,1.8846153846153848,not_applicable,0,0.7993852399680887,0.4570259208731241,0.109716772066344,0.0142356549703043,0.3550825604854886,-0.0191475802902414,0.9264758743201366
nhanes_dm,BRL,3,3407,2,2746,433,0.1896589716349402,27.70909152000013,3.0,1.0,not_applicable,0,0.5903174046882317,0.3133445945945945,0.130056996076877,0.0016482795438273,0.4241394785260911,0.0457375671022591,1.0221738026830038
nhanes_dm,EBM,3,3407,2,2746,433,0.1412468575424454,32.78223819499999,,,not_applicable,0,0.8269580810940071,0.4853146853146853,0.104915920770185,0.0147858364993275,0.3394337167295632,0.0069249536869287,0.9402095768297112
nhanes_dm,EBRO-MH,3,3407,3,2746,433,0.1447205874540446,4.14930452800013,20.0,1.55,hybrid,0,0.7330212105690399,0.3821892393320965,0.1202636623430957,0.0115531922220739,0.389465934258919,0.1467347564420469,1.0932474288385454
nhanes_dm,LR,3,3407,3,2746,433,0.1683967419225704,0.4578250120000575,,,not_applicable,0,0.8216641754756977,0.4723694171082513,0.1070688563214447,0.020969758366374,0.3427841979538683,-0.0212889290698536,0.9717314268818706
nhanes_dm,Random Forest,3,3407,3,2746,433,0.158096714785452,3.6042456719999336,,,not_applicable,0,0.8274673024944859,0.4821683309557774,0.1066679988739378,0.0155439456612169,0.3384051156086528,-0.0127268345944994,0.9620104490997932
nhanes_dm,XGBoost,3,3407,3,2746,433,0.1480508422747037,0.652976069000033,,,not_applicable,0,0.8354790525286837,0.4901685393258427,0.1033049583214237,0.014651611128612,0.3304747338686536,0.0640601766067762,1.0134769813853686
nhanes_dm,RuleFit,3,3407,3,2746,433,0.1669964291452541,13.240020838999726,26.0,2.1153846153846154,not_applicable,0,0.8255512321660181,0.4829090909090909,0.1046875404963195,0.0090548779335469,0.3367874454581191,0.0873576305027638,1.0568671615801926
nhanes_dm,BRL,3,3407,3,2746,433,0.2262454285406109,33.10501899300016,3.0,1.0,not_applicable,0,0.5911701009156999,0.3126888217522658,0.130165799411618,0.0045736671406718,0.4262903644099979,0.1631628780383497,1.1030590522338513
nhanes_dm,EBM,3,3407,3,2746,433,0.1598068857430668,20.27549200500016,,,not_applicable,0,0.841851309348007,0.4950213371266003,0.1006373991714524,0.0106203552833065,0.3242730129769632,0.1114212930427869,1.065381013310117
nhanes_dm,EBRO-MH,3,3407,4,2746,432,0.1128663584247687,3.095200784999633,20.0,1.85,hybrid,0,0.6817039597938475,0.3306122448979592,0.1242874803583878,0.0126029078863034,0.406812645366244,-0.2378482060922732,0.8841702095787967
nhanes_dm,LR,3,3407,4,2746,432,0.1361377432164407,0.1092632989998492,,,not_applicable,0,0.809979112647652,0.4562982005141388,0.1082042433470476,0.0163444308348245,0.3489239906984887,-0.0537094532996484,0.9941158990294724
nhanes_dm,Random Forest,3,3407,4,2746,432,0.1336966875931651,3.524224721999872,,,not_applicable,0,0.8387042238868081,0.4639303482587065,0.1024911710798577,0.0141261256329761,0.3292010025712769,0.0492132054511298,1.0899967723036776
nhanes_dm,XGBoost,3,3407,4,2746,432,0.141313225427563,0.6829873659999066,,,not_applicable,0,0.8348553690899196,0.4644487932159165,0.1024252602814333,0.0122035081660364,0.3316509335466022,-0.0162305087407736,1.0462982873458366
nhanes_dm,RuleFit,3,3407,4,2746,432,0.1497230027265646,11.916584822000004,23.0,1.9130434782608696,not_applicable,0,0.8172261636095907,0.4735030970406056,0.1077780027113294,0.0133799379409764,0.3452084217282276,-0.0057829652346259,1.0143548596681895
nhanes_dm,BRL,3,3407,4,2746,432,0.1577669902912621,24.34799574500039,3.0,1.0,not_applicable,0,0.5,0.2718691000629327,0.1325704379336293,0.0004472524908251,0.4351992993160423,,
nhanes_dm,EBM,3,3407,4,2746,432,0.1641223955953622,21.60091187499984,,,not_applicable,0,0.8394854988956112,0.4964234620886981,0.1019105567339283,0.0150493278846877,0.3282327263447606,-0.0420288186973721,1.0098872540025894
nhanes_dm,EBRO-MH,3,3407,5,2746,432,0.1920046615581879,2.7541566240001885,20.0,1.9,hybrid,0,0.7250512180287461,0.3869832893579595,0.1189626195982776,0.0131328073318115,0.3896335688089946,-0.0146976903843751,0.9838599817697125
nhanes_dm,LR,3,3407,5,2746,432,0.1901136237924493,0.1715000130002408,,,not_applicable,0,0.8014821217068409,0.4711538461538461,0.1096000466718391,0.0083912809070996,0.3565880766310071,-0.0767867184970704,0.9453415210339065
nhanes_dm,Random Forest,3,3407,5,2746,432,0.1801700518727853,10.08124302000033,,,not_applicable,0,0.805794639713179,0.4615384615384615,0.110598376232314,0.0123216356426487,0.352387815684711,-0.1060078121119442,0.9092001052943358
nhanes_dm,XGBoost,3,3407,5,2746,432,0.1951380980682038,0.7451001790000191,,,not_applicable,0,0.8126405494734146,0.4739413680781759,0.1079269700452397,0.0170170410510453,0.3469219707775767,-0.1324102430837522,0.8978832360726187
nhanes_dm,RuleFit,3,3407,5,2746,432,0.1708254623258017,22.85925750599972,23.0,2.0,not_applicable,0,0.8054295111879382,0.4565868263473054,0.1088978805876917,0.0132059690545753,0.3502096060414232,0.0097048308612505,0.9912871316888676
nhanes_dm,BRL,3,3407,5,2746,432,0.1674975270502089,21.352705267000147,3.0,1.0,not_applicable,0,0.5273786372803227,0.2749793559042114,0.1323064182996945,0.0001620887645198,0.4341722969937743,-0.0512720846724763,0.9685577590617014
nhanes_dm,EBM,3,3407,5,2746,432,0.2209191813447992,17.80264781300002,,,not_applicable,0,0.8233928342776657,0.4897260273972603,0.104221707253906,0.0109936173093188,0.33689513793942,-0.106232437906645,0.9297838731153352
nhanes_dm,EBRO-MH,4,7777,1,2747,433,0.1508142557689167,6.836010053999871,20.0,1.85,hybrid,0,0.7258274265890323,0.3943661971830985,0.1192741751210272,0.0129714446370717,0.3903868455179178,0.0168069944520724,1.0089165756112253
nhanes_dm,LR,4,7777,1,2747,433,0.1693289858450834,0.0503189719997863,,,not_applicable,0,0.8072566624283156,0.4695524578136463,0.1078420708289591,0.0120747363979834,0.3525658575430757,-0.0367151683777047,0.9889628446791564
nhanes_dm,Random Forest,4,7777,1,2747,433,0.1856919155329002,3.722060877000331,,,not_applicable,0,0.8126031725754072,0.4791508718726308,0.1091194936848949,0.0172573866250465,0.3506946855816508,0.092691418672129,1.0646294393019466
nhanes_dm,XGBoost,4,7777,1,2747,433,0.1798171453004014,0.6131146109996735,,,not_applicable,0,0.8133606863334139,0.4898876404494382,0.1076149604269043,0.0214533465686377,0.3467294349930448,0.02264187024431,1.0241793714160574
nhanes_dm,RuleFit,4,7777,1,2747,433,0.1329560149491527,13.295244030000047,24.0,2.0,not_applicable,0,0.8094448691666949,0.4447220487195503,0.1077586403539857,0.0105552800911746,0.3489205597468946,0.0599113933431839,1.0508861602790796
nhanes_dm,BRL,4,7777,1,2747,433,0.1577669902912621,32.88150901000017,3.0,1.0,not_applicable,0,0.5,0.2723270440251572,0.1327804073565304,0.0001404886531114,0.4357131095745563,,
nhanes_dm,EBM,4,7777,1,2747,433,0.1893108336118574,25.62728415200036,,,not_applicable,0,0.8246096159335384,0.5030959752321982,0.1044636905557976,0.0130322969225628,0.3385025887460052,0.0049937294784702,1.008119411390101
nhanes_dm,EBRO-MH,4,7777,2,2746,433,0.1527167867215298,6.611476764000145,20.0,1.85,hybrid,0,0.756119892684086,0.4290705800139762,0.1162646951343382,0.0194325762290085,0.3799300275302952,0.3830478082311208,1.2432497901897686
nhanes_dm,LR,4,7777,2,2746,433,0.1385174169565975,0.0589272580000397,,,not_applicable,0,0.8159743751803493,0.4597249508840864,0.1068787194311085,0.0151869260075743,0.3457385588632907,0.2453724189389523,1.1734859241868
nhanes_dm,Random Forest,4,7777,2,2746,433,0.1778262406876238,3.926021053000113,,,not_applicable,0,0.8244504153149834,0.4738372093023256,0.1060084889997777,0.0138796121282955,0.3404251998178588,0.2347133564324824,1.1761602422820638
nhanes_dm,XGBoost,4,7777,2,2746,433,0.1455761095460175,4.201537202000054,,,not_applicable,0,0.8275277101312093,0.465300727032386,0.1048281392839437,0.0233737203456505,0.3382373115801625,0.2591563525110185,1.197281760644832
nhanes_dm,RuleFit,4,7777,2,2746,433,0.1797693223524806,10.09855679600014,24.0,2.0416666666666665,not_applicable,0,0.8073590480155843,0.4619926199261993,0.1093005226271938,0.0172983997102778,0.3511871854790285,0.1359764238957372,1.1162406615119456
nhanes_dm,BRL,4,7777,2,2746,433,0.1505925509970726,31.36597116899975,3.0,1.0,not_applicable,0,0.4891431001997945,0.2724127083988675,0.1331154546232212,0.0011950961959552,0.4368856518483818,-2.592701085425095,-0.5486694871721886
nhanes_dm,EBM,4,7777,2,2746,433,0.2110742379690355,17.021258942999793,,,not_applicable,0,0.8356832403255421,0.5004198152812762,0.1032851827694989,0.0190931157013281,0.3321639258061492,0.2678997608640046,1.2064862913332195
nhanes_dm,EBRO-MH,4,7777,3,2746,433,0.1179551307800438,2.8591026160002,20.0,1.75,hybrid,0,0.7338559342764912,0.3784061696658097,0.1201295211497464,0.0279667988767569,0.3910925023806255,0.1940612921127701,1.1478812862139882
nhanes_dm,LR,4,7777,3,2746,433,0.1545594072068782,0.0996254579999913,,,not_applicable,0,0.8191475234366654,0.4691848906560636,0.1082470155075747,0.020946431454467,0.3484180401884403,0.1762158416878808,1.187612084340259
nhanes_dm,Random Forest,4,7777,3,2746,433,0.1427770261080133,4.357249840999884,,,not_applicable,0,0.8346817715712674,0.4612523248605084,0.1046504133745332,0.0247014253915203,0.3354107972009741,0.2034624410090114,1.2096955814541035
nhanes_dm,XGBoost,4,7777,3,2746,433,0.1793568503092084,1.228784479999831,,,not_applicable,0,0.8440429583167337,0.5032537960954447,0.1022524824660786,0.0258670073170265,0.329449167084084,0.2402461092941904,1.253769276430928
nhanes_dm,RuleFit,4,7777,3,2746,433,0.130595086543641,29.58676738000031,24.0,1.875,not_applicable,0,0.8167362103343987,0.4447189623224212,0.1065706372736992,0.0103165783349847,0.3440789988990667,0.0296568429503676,1.07978363731847
nhanes_dm,BRL,4,7777,3,2746,433,0.1972043023326726,27.980702068000028,2.0,1.0,not_applicable,0,0.585739404450595,0.3102836879432624,0.1305168349201344,0.0045847604752066,0.4264118819328194,-0.143056947360945,0.9217256809780362
nhanes_dm,EBM,4,7777,3,2746,433,0.1578531693327559,17.01875681599995,,,not_applicable,0,0.8425427521319903,0.4837209302325581,0.1024550191373963,0.0207837248627643,0.3291801061521929,0.1464390213456133,1.1724875746308645
nhanes_dm,EBRO-MH,4,7777,4,2746,432,0.1553555549118808,3.1801508009998543,20.0,1.8,hybrid,0,0.742950518582541,0.401920438957476,0.1189317284040971,0.0228239200908476,0.3875726505674559,0.4319450733209775,1.2738568169654725
nhanes_dm,LR,4,7777,4,2746,432,0.1655714274160383,0.0353396800001064,,,not_applicable,0,0.8166864736387208,0.4792284866468843,0.1068407917988413,0.017059400938464,0.3466932702966271,0.1321658225964931,1.067613408233422
nhanes_dm,Random Forest,4,7777,4,2746,432,0.1462631228544129,3.790442526999868,,,not_applicable,0,0.8342656615128524,0.4702030124426981,0.1033117215672077,0.0195162345099131,0.3330023182271044,0.2377084650907039,1.185973753302758
nhanes_dm,XGBoost,4,7777,4,2746,432,0.1307935020674219,0.7518780660002449,,,not_applicable,0,0.8389473094529274,0.4680306905370844,0.1011658935637822,0.0175804209188456,0.3271731502438625,0.237041351490872,1.170587699158271
nhanes_dm,RuleFit,4,7777,4,2746,432,0.165462115641348,13.519605769999998,24.0,1.8333333333333333,not_applicable,0,0.8209024576650982,0.4835164835164835,0.1046523989520074,0.0176707426796853,0.3399048105406754,0.2696909519380186,1.1710554505537087
nhanes_dm,BRL,4,7777,4,2746,432,0.1417646177352584,53.05041900399965,3.0,1.0,not_applicable,0,0.4912189090559877,0.2718691000629327,0.1327513328252915,0.0002593245291711,0.4359036418443889,-2.63993316925242,-0.572808927150047
nhanes_dm,EBM,4,7777,4,2746,432,0.161156165315461,14.601382398999704,,,not_applicable,0,0.8400897115784756,0.4857549857549857,0.0996044052056484,0.0171645457740534,0.3244247985385718,0.2552751642853811,1.1694326715153582
nhanes_dm,EBRO-MH,4,7777,5,2746,432,0.1644676636427281,2.980228046999855,20.0,1.8,hybrid,0,0.703145007042479,0.3661417322834646,0.123186206493535,0.0126014883925964,0.4002637249436514,-0.0796448803966125,0.9755120199077668
nhanes_dm,LR,4,7777,5,2746,432,0.1360402480853802,0.05241794199992,,,not_applicable,0,0.801973294599699,0.449936628643853,0.1118559006326619,0.0162039899416081,0.3563221032422433,-0.0076925099839158,1.011041704789272
nhanes_dm,Random Forest,4,7777,5,2746,432,0.1549689008059297,3.780322305000027,,,not_applicable,0,0.815611095105477,0.4698795180722891,0.1091773245355415,0.0191684954315721,0.3483325996781914,-0.0650880348995602,0.9894792549754162
nhanes_dm,XGBoost,4,7777,5,2746,432,0.1600784776038716,0.7200715560002209,,,not_applicable,0,0.821648220173501,0.4797768479776848,0.1068387495411532,0.0291853138523228,0.3425248436063453,0.0150908158347516,1.0534226793255388
nhanes_dm,RuleFit,4,7777,5,2746,432,0.1364656947630717,11.776172745000167,22.0,1.9545454545454544,not_applicable,0,0.8068720189506707,0.4369230769230769,0.1083898979264017,0.0167669890277053,0.35033033568183,0.1031832760613446,1.0979622908061786
nhanes_dm,BRL,4,7777,5,2746,432,0.1577669902912621,21.676814929000106,3.0,1.0,not_applicable,0,0.5,0.2718691000629327,0.1325704379336293,0.0004472524908251,0.4351992993160423,,
nhanes_dm,EBM,4,7777,5,2746,432,0.1762009477931392,18.571290964000127,,,not_applicable,0,0.8212690867185249,0.4804630969609262,0.1063518247191555,0.0181025034654525,0.3414522615519765,0.0182310754927655,1.046640170381493
nhanes_dm,EBRO-MH,5,104729,1,2747,433,0.1507840748264033,3.4590909480002665,20.0,1.85,hybrid,0,0.7286468947924173,0.4097116843702579,0.1202679371310421,0.0208700667016694,0.3920983917296703,-0.1799859944410365,0.8611675848522332
nhanes_dm,LR,5,104729,1,2747,433,0.1432770273271775,0.0419808520000515,,,not_applicable,0,0.8146202151378994,0.4568320870156356,0.1096518832090852,0.0147780213570864,0.3499101970030084,-0.1712289903276634,0.889459036955416
nhanes_dm,Random Forest,5,104729,1,2747,433,0.1582726071466443,6.245911524999883,,,not_applicable,0,0.8304571430852665,0.489650249821556,0.1069246491181725,0.0136890812084121,0.3379079195204162,-0.0855165213120325,0.9251198546539238
nhanes_dm,XGBoost,5,104729,1,2747,433,0.1536175687298895,2.50744325200003,,,not_applicable,0,0.8294246687998147,0.4839400428265524,0.1067819259494448,0.0179307596107022,0.3380263399786497,-0.1486854012691029,0.8842580325660557
nhanes_dm,RuleFit,5,104729,1,2747,433,0.1244455036377091,18.36714483100013,23.0,1.9565217391304348,not_applicable,0,0.8155004880424607,0.4473358116480793,0.1091873470736594,0.016829641001326,0.3469459245344252,-0.1196729786896938,0.9274577736042215
nhanes_dm,BRL,5,104729,1,2747,433,0.1560926683608821,27.55893411400029,3.0,1.0,not_applicable,0,0.4862424922302443,0.2723270440251572,0.1327977338767161,0.0001159143684123,0.435778496570107,-0.4405654138997393,0.7373826975772885
nhanes_dm,EBM,5,104729,1,2747,433,0.1412435981879477,30.45238980600016,,,not_applicable,0,0.8384604406155124,0.4836512261580381,0.1039676294788066,0.0095531022642186,0.3305220614941028,-0.0982022222547322,0.933198764875269
nhanes_dm,EBRO-MH,5,104729,2,2746,433,0.1233879137166264,4.347986346999733,20.0,1.85,hybrid,0,0.7494615732544939,0.4074534161490683,0.1203456117566642,0.031550682759658,0.3887316954156293,-0.0424967038674995,0.9873753463157044
nhanes_dm,LR,5,104729,2,2746,433,0.1223131895727973,0.3483016989998759,,,not_applicable,0,0.804486939469551,0.4393279402613566,0.1072564268674828,0.0129798058886369,0.3493349794077195,-0.0312369527651283,0.9837785702647188
nhanes_dm,Random Forest,5,104729,2,2746,433,0.1293964836901839,6.0444152110003415,,,not_applicable,0,0.8165185431475273,0.4523663183773816,0.1070795168742626,0.0066062118186699,0.3462925941496551,-0.0706908562509944,0.9523351126087728
nhanes_dm,XGBoost,5,104729,2,2746,433,0.1507361457676128,0.5154388070000095,,,not_applicable,0,0.8228693327901638,0.4743411927877947,0.1053896640886047,0.0101549730633803,0.3396089827099187,-0.0818488176311467,0.9362258441843816
nhanes_dm,RuleFit,5,104729,2,2746,433,0.1520493411892169,15.409461016000025,28.0,1.7857142857142858,not_applicable,0,0.8039502600523798,0.4554724677090415,0.1074510220727666,0.0142140742333559,0.349681893220734,-0.0276251111221557,1.006230817406236
nhanes_dm,BRL,5,104729,2,2746,433,0.1317631243727517,25.976308462999896,2.0,1.0,not_applicable,0,0.4942662668779436,0.2724127083988675,0.1334496147485356,0.0008951150607962,0.4382481146935995,-1.9062131759581928,-0.1373338028729783
nhanes_dm,EBM,5,104729,2,2746,433,0.1596062561667211,29.677130038000087,,,not_applicable,0,0.8250514962622151,0.4813278008298755,0.1034052552297569,0.0091577196730806,0.3375774863362432,-0.0881419412318313,0.9429426039800628
nhanes_dm,EBRO-MH,5,104729,3,2746,433,0.1384459146866277,8.353572444000292,20.0,1.9,hybrid,0,0.7196811075865002,0.3710344827586206,0.1222609715705533,0.0244175984527431,0.3977045604377411,-0.2200218634703213,0.8518817422642769
nhanes_dm,LR,5,104729,3,2746,433,0.1508258735034804,0.077445219999845,,,not_applicable,0,0.8039442692123742,0.4644886363636363,0.1102645452861572,0.0195610188201915,0.3549257009193924,0.0315660049084343,0.9858490380314968
nhanes_dm,Random Forest,5,104729,3,2746,433,0.1621162993980229,10.784405620000143,,,not_applicable,0,0.8224479770431011,0.4829090909090909,0.1076237031600746,0.0196155582324737,0.344064602903757,0.0180061569490909,0.9913287319714972
nhanes_dm,XGBoost,5,104729,3,2746,433,0.1247317972823965,0.5104128489997493,,,not_applicable,0,0.8286005697288846,0.4659452577975811,0.1049091716469688,0.0129416221199329,0.3384081475829116,0.0529982842239635,0.999225496018172
nhanes_dm,RuleFit,5,104729,3,2746,433,0.1427599236722049,10.6253566649998,26.0,1.7692307692307692,not_applicable,0,0.806183345664479,0.4549699799866578,0.1095578463789017,0.0097714825951026,0.3521161385684582,-0.0132747636804676,0.9768688231276824
nhanes_dm,BRL,5,104729,3,2746,433,0.1876792542719476,26.38583199300001,2.0,1.0,not_applicable,0,0.5705411425929753,0.2943018159048215,0.1315325742329459,0.0001014559942477,0.4310189233434849,0.7921652590442818,1.4787047707024987
nhanes_dm,EBM,5,104729,3,2746,433,0.1624153643976875,23.710151992000192,,,not_applicable,0,0.8258397909596228,0.4825581395348837,0.1044353745282299,0.0085272166694003,0.3387617457856411,0.0150953534846836,0.9649932318889252
nhanes_dm,EBRO-MH,5,104729,4,2746,432,0.138987164210944,7.4311908310000945,20.0,1.8,hybrid,0,0.6984898684336887,0.3470066518847006,0.1230705998932105,0.0104138355112591,0.4020233795995648,0.0670008568685246,1.063605456706048
nhanes_dm,LR,5,104729,4,2746,432,0.1624080928882297,0.4978681229999893,,,not_applicable,0,0.8130737019430839,0.461425422483468,0.1080431909182113,0.0118282974136247,0.3477622815398762,0.1311351991094393,1.094267278086133
nhanes_dm,Random Forest,5,104729,4,2746,432,0.1504344865812628,9.907333646000096,,,not_applicable,0,0.8190127925029609,0.4604026845637584,0.1075359784385466,0.0154316969075147,0.3436923075848004,0.2298753596537388,1.1673298749890946
nhanes_dm,XGBoost,5,104729,4,2746,432,0.1418942071910819,0.7143488739998247,,,not_applicable,0,0.8230772231825603,0.4530531845042679,0.1061497013643407,0.0174387294315854,0.3404426937189468,0.0694526424456167,1.081561343876103
nhanes_dm,RuleFit,5,104729,4,2746,432,0.1242795936639131,22.81923778700002,23.0,1.6521739130434785,not_applicable,0,0.8082675101635777,0.432762836185819,0.1081407194541303,0.0096910353473403,0.3493655930179423,0.1474721369035593,1.1199810732204505
nhanes_dm,BRL,5,104729,4,2746,432,0.1369143196671138,25.775001450000214,3.0,1.0,not_applicable,0,0.4970189506706361,0.2718691000629327,0.132722401441509,0.0001646166943201,0.4358028741179927,-1.9876650841644212,-0.1843328705739303
nhanes_dm,EBM,5,104729,4,2746,432,0.1527100722964863,18.243797674000238,,,not_applicable,0,0.8315612095457602,0.4731475186947654,0.104279526500552,0.0160454471732299,0.3345284218596949,0.1214937871863864,1.110488208201411
nhanes_dm,EBRO-MH,5,104729,5,2746,432,0.170254990108584,3.4697248419997777,20.0,1.7,hybrid,0,0.7575086430423509,0.4071428571428571,0.1172757974718763,0.0138604669994587,0.3794235609209945,0.0012734583836862,1.0047726371315366
nhanes_dm,LR,5,104729,5,2746,432,0.1298903444372771,0.0697333739999521,,,not_applicable,0,0.8235033731873619,0.4752475247524752,0.1057630023917254,0.0130449200700935,0.3448663114495163,-0.0762237104858566,0.9389688382655776
nhanes_dm,Random Forest,5,104729,5,2746,432,0.1662145690706629,3.854196517999753,,,not_applicable,0,0.8428366785108359,0.5066079295154186,0.1022939705665693,0.0182753459822177,0.3272154702089871,0.1140902607197895,1.075227955983502
nhanes_dm,XGBoost,5,104729,5,2746,432,0.1360201067783255,0.4646395889999439,,,not_applicable,0,0.8405243645763308,0.4762541806020067,0.1018394531652537,0.012466705785645,0.3278799990667254,0.0203767358285342,1.0132363330555043
nhanes_dm,RuleFit,5,104729,5,2746,432,0.1413981619510822,6.605857662999824,25.0,1.84,not_applicable,0,0.8197135391657863,0.4593495934959349,0.1056138105068961,0.0231260079027842,0.3403509845880883,0.038353097059808,1.0333976812986445
nhanes_dm,BRL,5,104729,5,2746,432,0.1859546206521927,23.502206810999724,3.0,1.0,not_applicable,0,0.580914481897628,0.3070469798657718,0.1303575087775174,0.0037784008218012,0.4259920653119075,0.2424739344939646,1.1572191991641416
nhanes_dm,EBM,5,104729,5,2746,432,0.1322890106014959,16.47035503899997,,,not_applicable,0,0.8404883518998687,0.481311475409836,0.1012458238145071,0.0132996398210302,0.3265530960507247,-0.0237594940546062,0.9728839911658972
nhanes_dm,EBRO-MH,6,130363,1,2747,433,0.1407621773441569,3.126715438000246,20.0,1.7,hybrid,0,0.7345582966220277,0.3905044510385757,0.1198740688198044,0.0168357739368389,0.3910854425204799,0.3766740070373099,1.2695730803314105
nhanes_dm,LR,6,130363,1,2747,433,0.1257552473715705,0.033237764000205,,,not_applicable,0,0.8074123569556528,0.4388753056234719,0.1096437556104884,0.0178658773927493,0.3532232603449881,0.0619466312247771,1.062609486227476
nhanes_dm,Random Forest,6,130363,1,2747,433,0.187921100626886,3.43694447200005,,,not_applicable,0,0.8249579325363636,0.4873949579831932,0.1071493390436451,0.0183827187356907,0.3419758526762073,0.1323600536821345,1.1129197226420302
nhanes_dm,XGBoost,6,130363,1,2747,433,0.1398195488250998,0.5441518449997602,,,not_applicable,0,0.8285578694601192,0.4627151051625239,0.105680087180577,0.0171620090116798,0.3396181744443169,0.1406584669896881,1.1307289905662032
nhanes_dm,RuleFit,6,130363,1,2747,433,0.1617421411659864,9.827017484999942,24.0,1.9583333333333333,not_applicable,0,0.8075356151231284,0.4604618614415675,0.1086987681371224,0.016792130685037,0.3507489298351725,0.025371651108759,1.051979631030126
nhanes_dm,BRL,6,130363,1,2747,433,0.1768754955746604,56.98172668500001,2.0,1.0,not_applicable,0,0.5254655366171571,0.2532751091703056,0.1326026923308476,0.0001720520189795,0.4350478609961903,-0.4366207774016389,0.7386309207460835
nhanes_dm,EBM,6,130363,1,2747,433,0.1688789263253187,28.655657144999623,,,not_applicable,0,0.831239607889321,0.4893617021276595,0.1039372117359188,0.0183305898956535,0.335495235420602,0.1188531174974371,1.1147475942171934
nhanes_dm,EBRO-MH,6,130363,2,2746,433,0.1551008526598053,4.603253271000085,20.0,1.75,hybrid,0,0.7421257896675981,0.4008778346744696,0.1200825099255077,0.0246115682291908,0.3878469282556878,-0.0968101597491974,0.9019545039640148
nhanes_dm,LR,6,130363,2,2746,433,0.1530889346195033,0.0622937040002398,,,not_applicable,0,0.8118137367964382,0.4722021660649819,0.1083480341378677,0.0161534559327125,0.3493891067947672,0.0250134094544531,0.979281711675364
nhanes_dm,Random Forest,6,130363,2,2746,433,0.1186261714594787,3.713363407000088,,,not_applicable,0,0.8145585399923517,0.443331246086412,0.1079887109458844,0.0112051253149817,0.3475948263929508,-0.1120792593839744,0.869417747696605
nhanes_dm,XGBoost,6,130363,2,2746,433,0.1735554063594343,1.06650702800016,,,not_applicable,0,0.824254714541466,0.4820592823712948,0.1053217705075668,0.0142923055697333,0.3392402349912339,-0.0743559841431928,0.8866069856813725
nhanes_dm,RuleFit,6,130363,2,2746,433,0.1341255367264487,9.441494093000074,22.0,2.0,not_applicable,0,0.7992479498846264,0.4384615384615384,0.1109188658218606,0.0166143586069337,0.3561893219618546,-0.0564695558675505,0.9166844263065932
nhanes_dm,BRL,6,130363,2,2746,433,0.1608793843288468,22.651784503999806,2.0,1.0,not_applicable,0,0.5020154184252279,0.2455590386624869,0.132823207568707,0.0002153435867951,0.435822449471865,-0.4407840709521298,0.7377866537555582
nhanes_dm,EBM,6,130363,2,2746,433,0.1527702184131092,17.703960794999603,,,not_applicable,0,0.8310623057345321,0.4857954545454545,0.102767036620374,0.0163623869838726,0.3320279021545213,-0.0238449917416912,0.9221322605461464
nhanes_dm,EBRO-MH,6,130363,3,2746,433,0.1346513508773772,3.27132136299997,20.0,1.85,hybrid,0,0.7413135316101681,0.3977556109725685,0.120587349609837,0.0168005918958123,0.3882949635063563,-0.1691016464659801,0.8899808258440486
nhanes_dm,LR,6,130363,3,2746,433,0.1634399040436984,0.156795109000086,,,not_applicable,0,0.8069626541018782,0.4672897196261682,0.1073504039565199,0.0193143271269534,0.3528832270488646,0.0819802214856763,1.0647512769826186
nhanes_dm,Random Forest,6,130363,3,2746,433,0.1795809321701027,3.801070684000024,,,not_applicable,0,0.8183921783592886,0.4704184704184704,0.1065300308600034,0.0087186180101339,0.3433180372492985,-0.0816817724508603,0.9918835243699464
nhanes_dm,XGBoost,6,130363,3,2746,433,0.152563555725545,0.7908640810001089,,,not_applicable,0,0.8249177008354227,0.4712254570074475,0.1040813513931703,0.0116659085536245,0.3372917056056146,-0.0730596490320649,0.9936187192104694
nhanes_dm,RuleFit,6,130363,3,2746,433,0.1412348690752483,8.558309860000008,23.0,1.7391304347826086,not_applicable,0,0.7986408780973892,0.4327485380116959,0.1103292006456963,0.0091188985569735,0.3561779896098817,-0.0448477519821734,0.9966668624714854
nhanes_dm,BRL,6,130363,3,2746,433,0.1577669902912621,23.747429712999747,3.0,1.0,not_applicable,0,0.5,0.2724127083988675,0.1328196972269349,8.308643110191416e-05,0.4358092547093602,,
nhanes_dm,EBM,6,130363,3,2746,433,0.154151339056902,20.72593986600032,,,not_applicable,0,0.831837620278594,0.4805990469707283,0.1026966887444349,0.0094443632916245,0.33303721820448,-0.0684618676641434,0.9816473854326714
nhanes_dm,EBRO-MH,6,130363,4,2746,432,0.1433190034884211,2.9938458639999226,20.0,1.8,hybrid,0,0.7743780810845418,0.4202626641651032,0.1144223063978149,0.0235713331749163,0.3728196554193542,0.2763622673381989,1.2274144132056113
nhanes_dm,LR,6,130363,4,2746,432,0.144810778974354,0.0471892069999739,,,not_applicable,0,0.8145527225583404,0.4590163934426229,0.1074522787295676,0.0166277258538307,0.3458227814393334,0.0615516161266858,1.0816762527849646
